Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
9548,Honda,Amaze,2016,Diesel,Automatic,761873.51,20.1,1199,5,3299.64
9549,Maruti Suzuki,Baleno,2017,Diesel,Manual,926418.18,19.2,1197,5,3686.4
9550,Hyundai,Verna,2022,Petrol,Automatic,1005823.56,19.8,1497,5,6164.77
9551,Maruti Suzuki,Dzire,2023,Petrol,Manual,934858.54,22.9,1197,5,3806.42
9552,Renault,Kiger,2018,Petrol,Automatic,974208.02,19.8,999,5,3246.95
9553,Toyota,Urban Cruiser,2015,Diesel,Automatic,934638.68,18.2,1462,5,3512.12
9554,Tata Motors,Nexon,2015,Diesel,Manual,856776.05,19.2,1497,5,4940.49
9555,Maruti Suzuki,WagonR,2016,Diesel,Manual,586460.88,24.8,998,5,3188.92
9556,Mahindra,Scorpio-N,2016,Petrol,Manual,2431359.54,15.9,2184,7,7909.75
9557,Toyota,Innova Crysta,2018,Diesel,Automatic,2338013.87,16.6,2393,7,7695.73
9558,Renault,Kiger,2022,Petrol,Manual,821515.82,18.8,999,5,3789.08
9559,Toyota,Camry,2020,Diesel,Automatic,4234317.54,16.1,2487,5,10465.37
9560,Renault,Triber,2024,Diesel,Automatic,991807.06,17.2,999,7,4095.96
9561,Maruti Suzuki,Baleno,2020,Petrol,Automatic,744740.92,20.4,1197,5,3536.47
9562,Tata Motors,Punch,2022,Diesel,Manual,993645.03,20.1,1199,5,3731.89
9563,Volkswagen,Vento,2017,Petrol,Manual,908026.87,17.4,1598,5,4370.44
9564,Kia,Carens,2020,Petrol,Automatic,1472066.11,15.4,1497,7,6107.35
9565,Skoda,Kushaq,2022,Petrol,Manual,1609757.43,16.4,1498,5,7409.5
9566,Skoda,Superb,2020,Petrol,Manual,3417984.2,14.6,1984,5,8109.72
9567,Toyota,Fortuner,2018,Petrol,Automatic,5177315.48,14.5,2755,7,12926.01
9568,Tata Motors,Punch,2015,Petrol,Manual,792185.72,20.1,1199,5,3442.65
9569,Tata Motors,Tiago,2015,Petrol,Automatic,683127.14,20.7,1199,5,3068.08
9570,Hyundai,Creta,2017,Diesel,Manual,1510583.49,17.1,1497,5,6257.01
9571,Kia,Sonet,2019,Diesel,Automatic,1265407.21,19.6,998,5,4564.95
9572,Volkswagen,Taigun,2019,Diesel,Automatic,1948745.21,16.7,1498,5,7531.36
9573,Tata Motors,Nexon,2024,Diesel,Manual,908016.05,18.8,1497,5,5074.67
9574,Toyota,Glanza,2018,Petrol,Manual,869674.76,20.8,1197,5,4121.59
9575,Maruti Suzuki,WagonR,2018,Petrol,Automatic,753733.06,21.5,998,5,2639.91
9576,Maruti Suzuki,WagonR,2017,Diesel,Automatic,791259.6,21.7,998,5,3181.2
9577,Maruti Suzuki,WagonR,2020,Diesel,Manual,623437.86,22.0,998,5,2805.94
9578,Tata Motors,Punch,2017,CNG,Manual,965145.04,19.7,1199,5,3696.61
9579,Toyota,Urban Cruiser,2024,Petrol,Automatic,1173645.42,18.5,1462,5,3800.7
9580,Kia,Carnival,2023,Petrol,Automatic,2853044.9,14.3,2199,7,10726.41
9581,Kia,EV6,2021,Petrol,Automatic,6438866.31,501.4,2397,5,11616.36
9582,Hyundai,i10,2023,Diesel,Automatic,695247.99,20.5,998,5,2835.58
9583,Mahindra,Thar,2019,Petrol,Automatic,1384706.23,15.8,2184,4,7012.84
9584,Kia,Seltos,2018,Diesel,Automatic,1434009.96,17.7,1497,5,5402.15
9585,Volkswagen,Vento,2023,Petrol,Automatic,1100853.45,18.4,1598,5,5017.44
9586,Kia,EV6,2021,Diesel,Automatic,6231012.54,520.7,2397,5,10780.16
9587,Maruti Suzuki,Swift,2020,Diesel,Automatic,801239.13,23.3,1197,5,2995.62
9588,Volkswagen,Polo,2022,Petrol,Automatic,1192208.17,18.1,999,5,4349.72
9589,Kia,Carnival,2024,Petrol,Manual,2795076.62,13.9,2199,7,11538.07
9590,Tata Motors,Punch,2022,Diesel,Automatic,728646.22,20.8,1199,5,3905.83
9591,Honda,WR-V,2021,Petrol,Automatic,1106014.76,17.1,1199,5,3818.61
9592,Skoda,Slavia,2017,Petrol,Automatic,1181608.98,16.1,1498,5,6637.8
9593,Honda,WR-V,2022,Petrol,Manual,1180893.79,20.8,1199,5,3686.12
9594,Kia,Carens,2016,Petrol,Automatic,1669638.29,17.5,1497,7,6721.0
9595,Mahindra,Thar,2019,Petrol,Automatic,1523162.54,14.6,2184,4,6239.08
9596,Hyundai,i20,2016,Diesel,Automatic,907215.92,20.8,1197,5,3966.26
9597,Honda,Amaze,2015,Petrol,Automatic,858486.93,20.4,1199,5,3969.17
9598,Mahindra,Bolero,2017,Petrol,Manual,1208248.55,15.2,1493,7,4150.11
9599,Renault,Lodgy,2017,Petrol,Manual,1134584.02,20.0,1461,7,4004.88
9600,Maruti Suzuki,Baleno,2022,Petrol,Manual,1069102.8,20.2,1197,5,4024.43
9601,Honda,City,2017,Diesel,Automatic,1504249.46,19.9,1498,5,5205.04
9602,Toyota,Glanza,2020,Petrol,Automatic,709705.88,19.8,1197,5,2891.38
9603,Toyota,Fortuner,2024,Petrol,Automatic,3950068.76,14.4,2755,7,11306.91
9604,Tata Motors,Nexon,2019,Petrol,Manual,1322134.81,19.7,1497,5,5457.89
9605,Toyota,Innova Crysta,2019,CNG,Manual,2223496.24,16.9,2393,7,8533.86
9606,Tata Motors,Harrier,2023,Petrol,Automatic,1927475.07,16.7,2184,7,7325.7
9607,Mahindra,XUV700,2023,Diesel,Manual,2344002.96,17.9,1997,5,6227.85
9608,Kia,Seltos,2021,Petrol,Manual,1665276.9,17.2,1497,5,7041.78
9609,Hyundai,i10,2016,Petrol,Manual,655564.39,18.3,998,5,2647.84
9610,Volkswagen,Polo,2019,Diesel,Manual,835035.42,17.9,999,5,3613.23
9611,Volkswagen,Vento,2022,Electric,Automatic,953172.52,16.7,1598,5,5649.01
9612,Honda,City,2024,Petrol,Manual,1506627.9,17.9,1498,5,4493.75
9613,Mahindra,XUV700,2021,CNG,Automatic,2315608.2,16.1,1997,5,6920.11
9614,Honda,WR-V,2021,Diesel,Manual,1006839.84,19.1,1199,5,3429.63
9615,Hyundai,Venue,2024,Petrol,Manual,923958.23,18.8,998,5,4990.96
9616,Toyota,Glanza,2019,Diesel,Manual,753175.45,20.7,1197,5,3746.56
9617,Skoda,Rapid,2021,Petrol,Automatic,930779.8,17.9,1197,5,4360.91
9618,Hyundai,Venue,2015,Diesel,Manual,972311.66,20.6,998,5,3625.9
9619,Maruti Suzuki,Swift,2018,Petrol,Automatic,946493.59,23.1,1197,5,4135.06
9620,Mahindra,Thar,2015,CNG,Manual,1420852.09,15.6,2184,4,7155.0
9621,Honda,Jazz,2016,Petrol,Automatic,865667.14,17.5,1199,5,3587.58
9622,Tata Motors,Nexon,2024,Petrol,Automatic,1015616.6,19.1,1497,5,5070.56
9623,Honda,Amaze,2022,Petrol,Automatic,880193.43,20.4,1199,5,4547.0
9624,Honda,WR-V,2020,Diesel,Automatic,1085470.97,18.4,1199,5,4335.4
9625,Maruti Suzuki,Dzire,2024,Petrol,Automatic,992520.8,21.8,1197,5,4799.68
9626,Maruti Suzuki,Baleno,2015,Petrol,Manual,932253.27,19.8,1197,5,3786.16
9627,Tata Motors,Nexon,2019,CNG,Manual,1314508.42,20.0,1497,5,5581.47
9628,Volkswagen,Polo,2020,Petrol,Manual,819715.35,19.6,999,5,5161.47
9629,Skoda,Octavia,2017,Petrol,Automatic,2560960.46,15.9,1968,5,10120.78
9630,Kia,EV6,2024,Diesel,Manual,6118960.23,523.4,2397,5,10181.0
9631,Tata Motors,Nexon,2022,Diesel,Automatic,1144565.02,18.2,1497,5,4024.62
9632,Tata Motors,Punch,2024,Petrol,Automatic,788650.65,20.5,1199,5,4481.92
9633,Kia,Seltos,2019,Diesel,Automatic,1271400.03,18.7,1497,5,6567.19
9634,Honda,WR-V,2022,Petrol,Manual,968936.05,17.4,1199,5,4275.74
9635,Toyota,Fortuner,2020,Diesel,Manual,4141764.97,14.1,2755,7,11307.69
9636,Renault,Lodgy,2021,Petrol,Manual,1050122.03,20.5,1461,7,3689.32
9637,Volkswagen,Virtus,2024,Petrol,Manual,1108465.53,18.2,1498,5,5460.94
9638,Renault,Kwid,2017,Petrol,Automatic,641304.24,23.3,999,5,2219.91
9639,Mahindra,Scorpio-N,2019,Diesel,Manual,2499219.31,15.2,2184,7,6556.61
9640,Skoda,Octavia,2018,Diesel,Automatic,2608750.29,15.8,1968,5,9504.95
9641,Kia,Carens,2018,Petrol,Manual,1626436.77,15.9,1497,7,5995.41
9642,Honda,Amaze,2024,Diesel,Automatic,773441.67,19.5,1199,5,4634.64
9643,Renault,Triber,2021,Petrol,Automatic,733126.67,19.2,999,7,4980.74
9644,Honda,City,2019,Petrol,Manual,1221306.94,19.9,1498,5,5285.43
9645,Skoda,Superb,2017,Diesel,Manual,3401489.64,15.4,1984,5,8309.84
9646,Volkswagen,Taigun,2020,Petrol,Manual,1822265.05,17.9,1498,5,7198.02
9647,Kia,EV6,2024,Petrol,Manual,6252196.88,517.5,2397,5,13761.46
9648,Renault,Kwid,2022,Petrol,Automatic,511921.27,25.0,999,5,2686.68
9649,Mahindra,Thar,2021,Diesel,Automatic,1527943.02,14.4,2184,4,7993.88
9650,Volkswagen,Vento,2017,Diesel,Automatic,928163.08,16.1,1598,5,4072.7
9651,Volkswagen,Vento,2016,Petrol,Manual,1229554.93,18.5,1598,5,5085.74
9652,Toyota,Fortuner,2018,Diesel,Automatic,4810338.42,13.7,2755,7,13493.51
9653,Hyundai,Creta,2024,Petrol,Manual,1472634.62,16.7,1497,5,6896.76
9654,Mahindra,Scorpio-N,2017,Petrol,Manual,2422100.33,16.4,2184,7,8415.13
9655,Volkswagen,Vento,2021,Diesel,Manual,1048468.99,18.3,1598,5,5195.67
9656,Toyota,Glanza,2018,Petrol,Manual,790426.43,19.2,1197,5,3297.53
9657,Mahindra,Bolero,2022,Diesel,Manual,970906.62,15.7,1493,7,4895.93
9658,Toyota,Glanza,2017,Electric,Automatic,885622.17,19.5,1197,5,3880.38
9659,Skoda,Rapid,2021,Diesel,Manual,857845.87,17.1,1197,5,5364.05
9660,Kia,Carens,2023,Diesel,Manual,1179209.81,15.1,1497,7,6887.73
9661,Honda,Amaze,2017,Diesel,Manual,826173.77,19.2,1199,5,4722.89
9662,Tata Motors,Tiago,2024,Petrol,Automatic,585234.69,20.7,1199,5,3097.4
9663,Mahindra,Bolero,2018,Diesel,Automatic,1118594.61,16.5,1493,7,4211.47
9664,Renault,Duster,2020,Diesel,Automatic,1014436.37,14.9,1461,5,3926.43
9665,Honda,WR-V,2022,Petrol,Manual,958113.32,20.3,1199,5,3812.31
9666,Skoda,Slavia,2017,Petrol,Automatic,1163755.16,18.5,1498,5,6921.44
9667,Renault,Kwid,2022,Petrol,Manual,477794.93,24.9,999,5,2071.81
9668,Volkswagen,Vento,2019,Diesel,Automatic,1003211.11,18.6,1598,5,4261.5
9669,Tata Motors,Altroz,2020,Petrol,Manual,781854.59,20.8,1199,5,3219.19
9670,Mahindra,XUV300,2016,Diesel,Manual,871274.92,17.6,1197,5,5105.76
9671,Renault,Kwid,2020,Petrol,Automatic,562313.02,23.4,999,5,2288.84
9672,Honda,Jazz,2021,Petrol,Manual,827617.76,17.1,1199,5,3323.81
9673,Skoda,Octavia,2024,CNG,Manual,2468650.01,15.4,1968,5,7488.4
9674,Renault,Kwid,2016,Petrol,Manual,683677.17,23.8,999,5,2640.69
9675,Skoda,Octavia,2015,Diesel,Manual,2625841.26,14.6,1968,5,7925.54
9676,Hyundai,Verna,2018,Petrol,Manual,1238997.99,17.2,1497,5,4890.5
9677,Skoda,Rapid,2018,Petrol,Manual,1018436.07,16.5,1197,5,5233.17
9678,Kia,Carnival,2024,Diesel,Automatic,2650830.02,13.5,2199,7,11599.48
9679,Toyota,Urban Cruiser,2018,Diesel,Manual,933473.64,19.1,1462,5,2564.31
9680,Tata Motors,Nexon,2020,Petrol,Automatic,1190942.17,18.6,1497,5,4225.02
9681,Skoda,Slavia,2024,Petrol,Manual,1786134.1,18.9,1498,5,5300.35
9682,Maruti Suzuki,Baleno,2019,Petrol,Automatic,787383.39,19.4,1197,5,3680.03
9683,Tata Motors,Nexon,2019,Diesel,Automatic,903508.39,19.0,1497,5,5053.3
9684,Toyota,Camry,2024,Petrol,Automatic,4195176.69,17.1,2487,5,11490.1
9685,Skoda,Superb,2023,CNG,Automatic,3629125.11,14.6,1984,5,9263.73
9686,Skoda,Kushaq,2018,Diesel,Manual,1158436.28,16.9,1498,5,5549.75
9687,Kia,Sonet,2019,Petrol,Automatic,1106974.73,19.9,998,5,4850.17
9688,Tata Motors,Altroz,2018,Diesel,Automatic,806388.91,18.1,1199,5,2890.85
9689,Skoda,Superb,2024,Petrol,Automatic,3670511.6,16.0,1984,5,9331.68
9690,Hyundai,i10,2017,Petrol,Automatic,752009.47,21.3,998,5,2500.3
9691,Honda,City,2016,Petrol,Manual,1159985.09,18.3,1498,5,4335.87
9692,Kia,Carens,2021,Petrol,Automatic,1057751.14,15.3,1497,7,6583.28
9693,Skoda,Octavia,2017,Petrol,Manual,2449401.2,14.5,1968,5,10918.41
9694,Hyundai,i10,2024,Petrol,Automatic,590246.34,20.6,998,5,2442.62
9695,Renault,Kiger,2016,Petrol,Manual,1038162.15,18.7,999,5,3218.85
9696,Toyota,Camry,2023,Petrol,Automatic,4329476.54,16.7,2487,5,10811.35
9697,Renault,Kwid,2015,Petrol,Automatic,523749.66,24.9,999,5,2978.14
9698,Mahindra,Bolero,2024,Petrol,Automatic,1053918.66,16.8,1493,7,5484.67
9699,Toyota,Fortuner,2015,Petrol,Automatic,4826032.34,12.9,2755,7,11249.26
9700,Honda,WR-V,2021,Diesel,Automatic,962799.29,17.6,1199,5,4119.19
9701,Toyota,Urban Cruiser,2020,Electric,Automatic,1080214.76,17.8,1462,5,3093.26
9702,Honda,Jazz,2018,Petrol,Manual,785303.04,18.3,1199,5,3659.36
9703,Kia,EV6,2023,Petrol,Manual,6374518.62,505.6,2397,5,14341.77
9704,Volkswagen,Tiguan,2020,Diesel,Automatic,3487538.76,12.5,1984,5,12660.33
9705,Mahindra,XUV700,2022,Petrol,Manual,1569954.82,16.3,1997,5,5930.23
9706,Kia,Sonet,2023,Diesel,Manual,1102141.13,19.2,998,5,5223.32
9707,Maruti Suzuki,Ertiga,2023,Petrol,Automatic,946614.45,18.2,1462,7,5187.33
9708,Hyundai,Creta,2016,Petrol,Manual,1198657.24,16.8,1497,5,5540.27
9709,Mahindra,Bolero,2016,Diesel,Automatic,1226222.08,16.4,1493,7,4038.98
9710,Maruti Suzuki,Baleno,2021,Diesel,Automatic,813307.82,21.4,1197,5,3781.24
9711,Kia,Sonet,2016,Diesel,Automatic,1306924.48,19.8,998,5,4649.24
9712,Hyundai,Venue,2023,Petrol,Automatic,1166685.46,18.8,998,5,4053.99
9713,Renault,Duster,2017,Petrol,Automatic,1241972.69,15.8,1461,5,5159.03
9714,Kia,Sonet,2022,Petrol,Automatic,916772.68,20.7,998,5,3686.06
9715,Volkswagen,Vento,2016,Petrol,Manual,1219318.48,17.9,1598,5,4572.74
9716,Renault,Triber,2016,Diesel,Automatic,736721.09,18.1,999,7,3954.62
9717,Skoda,Superb,2016,Petrol,Manual,3654006.43,14.0,1984,5,8039.74
9718,Kia,Carnival,2015,Diesel,Manual,2792346.73,14.4,2199,7,12546.9
9719,Kia,EV6,2017,Petrol,Automatic,6342419.48,524.0,2397,5,11451.46
9720,Hyundai,i10,2020,Diesel,Automatic,688715.62,19.4,998,5,2643.79
9721,Volkswagen,Polo,2020,Petrol,Automatic,918550.83,18.3,999,5,4654.11
9722,Mahindra,Scorpio-N,2022,Petrol,Manual,2446309.95,16.5,2184,7,8377.88
9723,Honda,City,2023,Petrol,Automatic,1477244.07,19.2,1498,5,5171.25
9724,Toyota,Glanza,2016,Petrol,Automatic,759496.25,19.0,1197,5,3184.69
9725,Tata Motors,Harrier,2015,Petrol,Manual,1702693.92,17.6,2184,7,5772.56
9726,Volkswagen,Taigun,2018,Petrol,Automatic,1415401.26,17.2,1498,5,6820.95
9727,Renault,Triber,2016,Petrol,Automatic,871497.77,18.5,999,7,4516.49
9728,Toyota,Urban Cruiser,2021,Petrol,Automatic,968529.19,17.7,1462,5,3740.91
9729,Tata Motors,Nexon,2016,Diesel,Automatic,913024.83,20.0,1497,5,4608.39
9730,Kia,Carnival,2019,Petrol,Manual,3017209.9,14.5,2199,7,12566.29
9731,Skoda,Octavia,2024,Petrol,Automatic,2527723.19,15.1,1968,5,10040.0
9732,Hyundai,i20,2024,Petrol,Manual,897654.33,21.2,1197,5,5061.39
9733,Mahindra,Scorpio-N,2022,Petrol,Automatic,2486812.08,15.9,2184,7,7503.41
9734,Toyota,Glanza,2018,Petrol,Manual,891919.65,20.3,1197,5,4026.79
9735,Toyota,Camry,2016,Diesel,Automatic,4240184.38,16.1,2487,5,11687.0
9736,Toyota,Urban Cruiser,2015,Diesel,Manual,1016318.1,17.8,1462,5,3493.92
9737,Volkswagen,Vento,2017,Diesel,Automatic,937795.01,16.1,1598,5,4875.17
9738,Maruti Suzuki,Swift,2024,Petrol,Manual,799890.18,22.9,1197,5,3514.38
9739,Honda,WR-V,2019,Petrol,Manual,1003314.82,19.1,1199,5,4201.57
9740,Renault,Kiger,2022,Petrol,Automatic,1027986.03,20.9,999,5,3511.65
9741,Renault,Lodgy,2019,Diesel,Manual,1038329.06,20.3,1461,7,4694.4
9742,Tata Motors,Nexon,2018,Diesel,Automatic,951428.83,21.0,1497,5,4482.83
9743,Mahindra,Thar,2020,Diesel,Manual,1368618.81,14.3,2184,4,8089.75
9744,Mahindra,XUV300,2019,Diesel,Manual,810292.77,16.9,1197,5,3926.64
9745,Honda,Civic,2024,Petrol,Automatic,1960809.76,15.9,1799,5,6350.79
9746,Honda,City,2020,Diesel,Manual,1226025.45,17.4,1498,5,4783.08
9747,Maruti Suzuki,Baleno,2019,Petrol,Automatic,832552.19,21.3,1197,5,3798.79
9748,Tata Motors,Tiago,2016,Diesel,Automatic,686546.1,22.5,1199,5,2597.75
9749,Hyundai,i10,2020,Petrol,Automatic,659467.73,18.9,998,5,3074.48
9750,Skoda,Octavia,2022,Petrol,Manual,2538271.98,14.8,1968,5,9939.59
9751,Toyota,Fortuner,2021,Petrol,Manual,4818250.29,13.8,2755,7,9964.83
9752,Volkswagen,Polo,2019,Diesel,Automatic,871580.72,18.3,999,5,4327.25
9753,Toyota,Innova Crysta,2021,Petrol,Manual,2418727.9,15.0,2393,7,9395.49
9754,Renault,Lodgy,2023,Diesel,Manual,1070449.94,21.8,1461,7,5007.56
9755,Kia,Carens,2016,Petrol,Automatic,1695467.3,17.8,1497,7,8094.4
9756,Mahindra,Bolero,2019,Electric,Automatic,988662.68,16.9,1493,7,4352.74
9757,Skoda,Superb,2015,CNG,Automatic,3699341.11,14.3,1984,5,8337.15
9758,Renault,Lodgy,2022,Diesel,Manual,1027917.31,20.2,1461,7,4261.0
9759,Tata Motors,Punch,2023,Diesel,Manual,963231.31,21.5,1199,5,3596.85
9760,Kia,Sonet,2023,Petrol,Automatic,1178435.61,19.2,998,5,4802.18
9761,Tata Motors,Altroz,2024,Electric,Automatic,770561.7,20.9,1199,5,3210.14
9762,Mahindra,Thar,2024,Petrol,Manual,1582011.65,13.9,2184,4,7025.24
9763,Renault,Triber,2017,Petrol,Automatic,712490.47,19.5,999,7,4022.76
9764,Volkswagen,Taigun,2023,Petrol,Automatic,1719159.1,15.2,1498,5,6530.9
9765,Tata Motors,Tiago,2020,Petrol,Automatic,677765.07,22.2,1199,5,2753.67
9766,Mahindra,Bolero,2021,Petrol,Manual,1098540.68,15.4,1493,7,4815.78
9767,Honda,Jazz,2016,Diesel,Automatic,750670.57,18.7,1199,5,4665.71
9768,Toyota,Innova Crysta,2022,Petrol,Automatic,2109469.49,16.6,2393,7,8599.26
9769,Renault,Kiger,2019,Petrol,Automatic,833915.16,19.4,999,5,3576.99
9770,Maruti Suzuki,Swift,2018,Petrol,Manual,920987.58,23.3,1197,5,3292.07
9771,Honda,City,2023,Petrol,Manual,1104073.28,19.3,1498,5,4827.73
9772,Maruti Suzuki,Ertiga,2023,Petrol,Manual,1288279.8,20.7,1462,7,4982.01
9773,Tata Motors,Punch,2016,Petrol,Manual,770602.41,20.8,1199,5,4479.21
9774,Mahindra,Thar,2020,Diesel,Automatic,1514682.57,14.3,2184,4,7236.42
9775,Skoda,Superb,2023,Petrol,Automatic,3244694.2,15.4,1984,5,8088.66
9776,Tata Motors,Harrier,2016,Diesel,Automatic,1998679.26,15.8,2184,7,7879.0
9777,Kia,Carnival,2016,Petrol,Automatic,3375328.16,14.2,2199,7,9069.59
9778,Mahindra,Scorpio-N,2022,Diesel,Manual,1740973.52,16.8,2184,7,6623.33
9779,Renault,Kiger,2021,Diesel,Manual,746724.71,19.0,999,5,4243.43
9780,Maruti Suzuki,Ertiga,2020,Diesel,Manual,1140060.91,20.3,1462,7,6557.4
9781,Volkswagen,Vento,2022,Petrol,Automatic,985046.79,18.6,1598,5,5726.53
9782,Hyundai,Verna,2023,Petrol,Automatic,1510144.12,17.4,1497,5,4813.71
9783,Tata Motors,Altroz,2022,Diesel,Automatic,820802.87,19.3,1199,5,3497.79
9784,Mahindra,Bolero,2016,Diesel,Automatic,1120886.56,16.9,1493,7,4401.43
9785,Volkswagen,Polo,2015,CNG,Automatic,987613.55,19.4,999,5,4333.87
9786,Mahindra,Bolero,2018,Petrol,Manual,1102810.06,16.2,1493,7,4813.99
9787,Kia,Sonet,2015,Petrol,Manual,817153.53,18.4,998,5,4532.72
9788,Skoda,Kushaq,2015,Petrol,Manual,1361119.16,17.2,1498,5,6022.69
9789,Tata Motors,Harrier,2023,Petrol,Automatic,1724693.02,15.5,2184,7,7244.3
9790,Maruti Suzuki,Ertiga,2015,Petrol,Automatic,1097104.12,20.2,1462,7,4688.58
9791,Toyota,Urban Cruiser,2017,Diesel,Manual,1092182.16,17.0,1462,5,3252.71
9792,Skoda,Slavia,2016,Diesel,Manual,1298318.56,15.8,1498,5,6746.98
9793,Renault,Lodgy,2023,Diesel,Manual,1006533.92,22.7,1461,7,3933.64
9794,Kia,Sonet,2021,Electric,Manual,1252258.63,20.3,998,5,3653.56
9795,Toyota,Innova Crysta,2019,Diesel,Manual,2183788.43,14.6,2393,7,9230.29
9796,Volkswagen,Taigun,2019,Diesel,Manual,1738432.15,17.8,1498,5,5669.06
9797,Tata Motors,Tiago,2015,Petrol,Manual,697934.86,22.4,1199,5,3195.94
9798,Skoda,Superb,2021,Petrol,Automatic,3227464.63,14.5,1984,5,11216.19
9799,Tata Motors,Altroz,2023,Diesel,Manual,653695.62,20.8,1199,5,3621.16
9800,Mahindra,Bolero,2022,Electric,Manual,994374.53,16.2,1493,7,5435.03
9801,Maruti Suzuki,Ertiga,2018,Petrol,Manual,929434.28,18.1,1462,7,5026.78
9802,Tata Motors,Altroz,2022,Petrol,Manual,870380.97,18.4,1199,5,3045.3
9803,Honda,Civic,2022,Petrol,Automatic,1851320.2,14.7,1799,5,7702.41
9804,Renault,Lodgy,2024,Diesel,Automatic,1088938.67,21.3,1461,7,4456.75
9805,Volkswagen,Virtus,2015,Petrol,Manual,1690223.34,17.2,1498,5,5981.93
9806,Kia,Carens,2017,Electric,Manual,1621882.96,17.9,1497,7,7070.23
9807,Skoda,Octavia,2017,Petrol,Automatic,2605069.79,15.0,1968,5,10120.54
9808,Renault,Lodgy,2017,Petrol,Automatic,915932.54,20.1,1461,7,4262.68
9809,Renault,Kwid,2020,Petrol,Automatic,477896.56,24.5,999,5,2316.92
9810,Mahindra,XUV300,2020,Petrol,Manual,874090.6,18.9,1197,5,4699.68
9811,Hyundai,Venue,2019,Petrol,Automatic,892977.46,18.9,998,5,4403.03
9812,Maruti Suzuki,WagonR,2021,Petrol,Manual,789381.07,23.3,998,5,2418.87
9813,Toyota,Fortuner,2018,Petrol,Manual,4568161.39,14.1,2755,7,9672.74
9814,Skoda,Slavia,2018,Petrol,Manual,1300412.82,17.0,1498,5,5745.76
9815,Toyota,Urban Cruiser,2017,Petrol,Manual,1076177.36,19.1,1462,5,3763.06
9816,Mahindra,Scorpio-N,2021,Petrol,Manual,1756825.52,14.5,2184,7,8442.36
9817,Volkswagen,Vento,2017,Electric,Manual,912267.52,17.8,1598,5,5606.42
9818,Renault,Lodgy,2017,Petrol,Automatic,1018762.07,22.1,1461,7,3746.77
9819,Hyundai,Verna,2018,Petrol,Automatic,1129465.73,19.2,1497,5,4468.63
9820,Kia,EV6,2019,Petrol,Manual,6498027.6,510.9,2397,5,13710.29
9821,Skoda,Rapid,2018,Diesel,Manual,807457.77,17.3,1197,5,4536.45
9822,Kia,EV6,2021,Electric,Automatic,6242322.64,502.3,2397,5,11062.05
9823,Renault,Triber,2022,Diesel,Manual,931761.43,17.5,999,7,4822.53
9824,Mahindra,Thar,2017,Petrol,Manual,1486482.11,13.7,2184,4,6990.66
9825,Maruti Suzuki,Ertiga,2018,Diesel,Manual,1255446.12,19.7,1462,7,5530.78
9826,Volkswagen,Tiguan,2017,Petrol,Automatic,3637255.81,13.3,1984,5,9947.28
9827,Volkswagen,Taigun,2016,Diesel,Automatic,1134712.02,17.8,1498,5,6122.16
9828,Skoda,Superb,2017,Petrol,Manual,3594497.49,14.7,1984,5,11039.51
9829,Tata Motors,Harrier,2015,Petrol,Manual,1527012.15,17.9,2184,7,7261.65
9830,Kia,Sonet,2024,Diesel,Manual,1382872.38,19.2,998,5,4896.82
9831,Skoda,Octavia,2019,Electric,Automatic,2440414.26,14.8,1968,5,7642.13
9832,Volkswagen,Taigun,2023,Petrol,Automatic,1986236.02,15.9,1498,5,6502.48
9833,Toyota,Fortuner,2024,Petrol,Manual,3696667.02,12.7,2755,7,10578.1
9834,Tata Motors,Harrier,2022,Petrol,Automatic,1708397.29,15.3,2184,7,7228.75
9835,Mahindra,Thar,2022,Diesel,Automatic,1581682.43,13.5,2184,4,5840.43
9836,Kia,Carens,2015,Petrol,Manual,1626091.77,16.0,1497,7,7186.58
9837,Honda,Jazz,2015,Petrol,Automatic,755031.76,18.6,1199,5,3343.48
9838,Tata Motors,Nexon,2022,Petrol,Automatic,1483468.66,18.7,1497,5,4840.05
9839,Maruti Suzuki,Ertiga,2024,Diesel,Manual,1229457.93,21.0,1462,7,6573.91
9840,Skoda,Slavia,2024,Diesel,Manual,1324067.19,15.5,1498,5,5135.95
9841,Renault,Lodgy,2016,Petrol,Automatic,1121577.09,20.5,1461,7,4841.41
9842,Mahindra,XUV300,2019,Petrol,Automatic,1041088.22,17.6,1197,5,3979.77
9843,Honda,Jazz,2018,Diesel,Manual,883126.74,16.5,1199,5,4350.02
9844,Kia,Carnival,2016,CNG,Manual,2896242.5,14.1,2199,7,8990.51
9845,Renault,Duster,2024,Diesel,Automatic,1283256.8,16.0,1461,5,4043.12
9846,Hyundai,Creta,2023,Petrol,Manual,1182433.86,18.4,1497,5,6204.74
9847,Renault,Kwid,2018,Diesel,Automatic,471790.62,22.6,999,5,2330.92
9848,Kia,Carens,2024,Electric,Manual,1643408.3,16.8,1497,7,8063.84
9849,Tata Motors,Tiago,2024,Diesel,Manual,557737.99,21.5,1199,5,3701.85
9850,Tata Motors,Altroz,2019,Diesel,Manual,758271.29,18.0,1199,5,3812.6
9851,Hyundai,Creta,2022,Diesel,Manual,1573014.28,16.9,1497,5,5309.27
9852,Volkswagen,Tiguan,2018,Petrol,Manual,3842032.88,12.4,1984,5,10072.81
9853,Maruti Suzuki,Ertiga,2017,Petrol,Automatic,944496.51,20.1,1462,7,5516.05
